date,order_id,region,channel,segment,product,customer,units,unit_price,discount_rate,revenue,cost,gross_profit,margin,target_revenue
2024-02-13,ORD-00165,Nordeste,Outros,Mid-market,Data Cloud,Prisma Serviços,2,48221.03,0.0631,88259.47,55795.31,32464.16,0.3678,93369.18
2024-02-10,ORD-00166,Sul,Parceiros,SMB,Revenue Starter,Cobalto Indústria,3,17344.45,0.1119,45337.61,26502.93,18834.67,0.4154,46785.19
2024-02-19,ORD-00167,Sul,Digital,Enterprise,Data Cloud,Lumina Saúde,1,46210.69,0.0518,42916.53,27232.26,15684.27,0.3655,44325.25
2024-02-17,ORD-00168,Sul,Digital,Enterprise,Revenue Starter,Aurora Foods,1,17610.65,0.0706,16329.38,9022.38,7307.01,0.4475,17083.30
2024-02-15,ORD-00169,Sudeste,Venda direta,Enterprise,Analytics Core,Via Norte,1,34938.09,0.0700,32454.30,22565.54,9888.76,0.3047,34163.24
2024-02-03,ORD-00170,Sul,Venda direta,Mid-market,Revenue Starter,Aurora Foods,2,18685.75,0.0517,37193.75,20931.86,16261.89,0.4372,39104.02
2024-02-15,ORD-00171,Nordeste,Parceiros,Enterprise,Revenue Starter,Pulsar Tech,1,18510.84,0.0914,17335.84,10012.21,7323.63,0.4225,18149.34
2024-02-16,ORD-00172,Sul,Venda direta,Enterprise,Revenue Starter,Mosaico Labs,1,18411.52,0.0369,18107.36,10220.08,7887.28,0.4356,19123.13
2024-02-10,ORD-00173,Sudeste,Parceiros,Enterprise,Revenue Starter,Prisma Serviços,1,17888.72,0.1127,15723.14,9304.26,6418.89,0.4082,16507.70
2024-02-26,ORD-00174,Sudeste,Digital,Mid-market,Data Cloud,Vértice Logística,1,49195.29,0.0715,45913.93,29863.50,16050.43,0.3496,47121.79
2024-02-25,ORD-00175,Sul,Digital,Mid-market,Enterprise Plus,Prisma Serviços,2,69899.36,0.0638,134901.89,95580.72,39321.17,0.2915,142886.66
2024-02-09,ORD-00176,Nordeste,Venda direta,Enterprise,Data Cloud,Via Norte,1,48327.54,0.0428,45365.30,28954.24,16411.07,0.3618,47005.21
2024-02-05,ORD-00177,Nordeste,Digital,Enterprise,Enterprise Plus,Via Norte,1,68173.68,0.0539,67329.11,48354.78,18974.32,0.2818,69925.28
2024-02-07,ORD-00178,Sudeste,Venda direta,Enterprise,Enterprise Pro,Mosaico Labs,1,61064.92,0.0521,59852.65,35545.83,24306.82,0.4061,62387.22
2024-02-19,ORD-00179,Sudeste,Parceiros,Enterprise,Enterprise Pro,Horizonte Telecom,1,60066.55,0.0994,54740.72,33665.82,21074.89,0.3850,57962.00
2024-02-13,ORD-00180,Nordeste,Digital,Mid-market,Enterprise Pro,Atlas Group,3,59970.18,0.0678,175206.88,103203.75,72003.13,0.4110,183840.10
2024-02-04,ORD-00181,Nordeste,Parceiros,Mid-market,Analytics Core,Via Norte,3,34917.80,0.0955,94933.29,67001.07,27932.22,0.2942,98526.75
2024-02-16,ORD-00182,Sul,Venda direta,SMB,Revenue Starter,Lumina Saúde,4,18109.42,0.0609,66484.61,36498.34,29986.27,0.4510,69633.92
2024-02-02,ORD-00183,Nordeste,Venda direta,Enterprise,Revenue Starter,Horizonte Telecom,1,18159.07,0.0454,17893.20,10078.53,7814.67,0.4367,18658.89
2024-02-26,ORD-00184,Nordeste,Venda direta,Enterprise,Enterprise Plus,Horizonte Telecom,1,69304.17,0.0664,66448.77,47480.08,18968.69,0.2855,68286.42
2024-02-23,ORD-00185,Centro-Oeste,Venda direta,SMB,Analytics Core,Vértice Logística,4,34873.91,0.0505,129350.89,88871.78,40479.11,0.3129,134425.02
2024-02-06,ORD-00186,Sudeste,Venda direta,Enterprise,Analytics Core,Mosaico Labs,1,34498.15,0.0510,34050.46,23176.52,10873.94,0.3193,34989.37
2024-02-14,ORD-00187,Sul,Venda direta,SMB,Enterprise Pro,Lumina Saúde,2,61579.84,0.0390,119070.07,71574.90,47495.17,0.3989,124479.79
2024-02-22,ORD-00188,Sudeste,Outros,Enterprise,Analytics Core,Horizonte Telecom,1,36085.47,0.0563,33078.74,22473.73,10605.01,0.3206,34336.07
2024-02-07,ORD-00189,Sudeste,Parceiros,Enterprise,Enterprise Plus,Aurora Foods,1,68526.08,0.0924,62641.56,46797.97,15843.59,0.2529,65304.18
2024-02-08,ORD-00190,Sudeste,Venda direta,Enterprise,Enterprise Plus,Nexo Energia,1,69752.68,0.0453,65902.57,47034.31,18868.26,0.2863,68849.36
2024-02-23,ORD-00191,Sudeste,Outros,Enterprise,Enterprise Pro,Orbe Retail,1,63010.84,0.0595,59341.18,35520.44,23820.74,0.4014,62477.33
2024-02-04,ORD-00192,Sudeste,Parceiros,SMB,Data Cloud,Via Norte,2,47627.94,0.1012,89019.43,59134.82,29884.61,0.3357,92753.84
2024-02-04,ORD-00193,Nordeste,Venda direta,Enterprise,Enterprise Pro,Aurora Foods,1,62302.10,0.0663,58169.27,34437.05,23732.22,0.4080,61531.81
2024-02-21,ORD-00194,Sudeste,Venda direta,Enterprise,Revenue Starter,Pulsar Tech,1,17951.22,0.0554,17133.06,9700.66,7432.40,0.4338,17724.46
2024-02-01,ORD-00195,Sul,Venda direta,Mid-market,Enterprise Plus,Mosaico Labs,2,72376.31,0.0542,139595.11,97594.52,42000.59,0.3009,146329.95
2024-02-21,ORD-00196,Sudeste,Outros,Enterprise,Analytics Core,Nexo Energia,1,33777.54,0.0606,31688.41,22258.46,9429.95,0.2976,32656.64
2024-02-22,ORD-00197,Nordeste,Parceiros,Enterprise,Enterprise Pro,Cobalto Indústria,1,61647.70,0.1142,55640.43,34519.14,21121.29,0.3796,58209.60
2024-02-06,ORD-00198,Sudeste,Digital,SMB,Enterprise Pro,Nexo Energia,4,64233.01,0.0790,231360.86,138871.52,92489.34,0.3998,244878.79
2024-02-23,ORD-00199,Nordeste,Venda direta,SMB,Enterprise Pro,Cobalto Indústria,3,63006.68,0.0534,183706.98,109255.20,74451.78,0.4053,188747.20
2024-02-09,ORD-00200,Sul,Parceiros,SMB,Enterprise Plus,Via Norte,2,69784.96,0.0943,127310.97,93985.71,33325.26,0.2618,132450.22
2024-02-20,ORD-00201,Sul,Parceiros,Mid-market,Analytics Core,Aurora Foods,3,36009.89,0.1078,101144.73,71363.39,29781.34,0.2944,104870.50
2024-02-25,ORD-00202,Nordeste,Outros,Mid-market,Enterprise Plus,Aurora Foods,2,73213.89,0.0525,139950.74,100973.67,38977.06,0.2785,144133.39
2024-02-04,ORD-00203,Sudeste,Parceiros,Enterprise,Data Cloud,Cobalto Indústria,1,48268.71,0.1036,45181.83,29607.57,15574.26,0.3447,46332.75
2024-02-07,ORD-00204,Sul,Parceiros,SMB,Data Cloud,Pulsar Tech,4,46622.78,0.1241,167323.74,113049.43,54274.31,0.3244,172955.35
2024-02-15,ORD-00205,Sudeste,Parceiros,Enterprise,Data Cloud,Orbe Retail,1,48314.52,0.1209,42282.62,27926.66,14355.96,0.3395,44281.38
2024-02-10,ORD-00206,Sul,Venda direta,Enterprise,Enterprise Plus,Mosaico Labs,1,73297.12,0.0593,68300.12,48341.77,19958.35,0.2922,70563.82
2024-03-04,ORD-00207,Sul,Venda direta,Mid-market,Revenue Starter,Pulsar Tech,2,17377.44,0.0453,33945.57,18862.22,15083.35,0.4443,35621.35
2024-03-13,ORD-00208,Sul,Venda direta,Enterprise,Revenue Starter,Nexo Energia,1,17973.72,0.0683,17309.65,9701.92,7607.74,0.4395,17970.23
2024-03-01,ORD-00209,Centro-Oeste,Outros,Mid-market,Enterprise Pro,Orbe Retail,2,60723.06,0.0591,112287.78,66943.41,45344.37,0.4038,118336.34
2024-03-02,ORD-00210,Sul,Parceiros,Mid-market,Enterprise Pro,Horizonte Telecom,2,59634.23,0.1231,106294.77,64571.70,41723.07,0.3925,112178.77
2024-03-24,ORD-00211,Sul,Parceiros,Enterprise,Enterprise Plus,Cobalto Indústria,1,68220.55,0.1156,62395.16,46277.59,16117.57,0.2583,64691.01
2024-03-26,ORD-00212,Sudeste,Parceiros,Enterprise,Data Cloud,Nexo Energia,1,49187.31,0.1176,43450.07,28482.79,14967.27,0.3445,45811.92
2024-03-11,ORD-00213,Sudeste,Parceiros,Mid-market,Revenue Starter,Mosaico Labs,3,18193.73,0.1192,50303.00,29052.95,21250.05,0.4224,52761.08
2024-03-02,ORD-00214,Sudeste,Parceiros,Enterprise,Enterprise Plus,Horizonte Telecom,1,68217.41,0.1130,61702.93,44968.07,16734.86,0.2712,65171.28
2024-03-15,ORD-00215,Sul,Digital,Enterprise,Enterprise Plus,Prisma Serviços,1,73194.49,0.0799,70592.94,50402.13,20190.80,0.2860,72780.48
2024-03-21,ORD-00216,Sudeste,Venda direta,Mid-market,Revenue Starter,Prisma Serviços,1,17837.98,0.0637,17219.33,9596.88,7622.45,0.4427,18068.98
2024-03-17,ORD-00217,Sul,Parceiros,Mid-market,Enterprise Plus,Aurora Foods,1,72932.84,0.0985,63986.88,46445.30,17541.58,0.2741,65708.63
2024-03-15,ORD-00218,Nordeste,Digital,SMB,Enterprise Pro,Orbe Retail,3,62094.18,0.0504,179867.33,106931.98,72935.35,0.4055,189602.95
2024-03-17,ORD-00219,Sudeste,Digital,Mid-market,Revenue Starter,Pulsar Tech,1,18132.64,0.0517,16711.57,9423.41,7288.16,0.4361,17186.11
2024-03-16,ORD-00220,Centro-Oeste,Parceiros,SMB,Enterprise Pro,Pulsar Tech,2,63490.26,0.1232,111952.56,67659.52,44293.04,0.3956,117470.49
2024-03-26,ORD-00221,Nordeste,Venda direta,Enterprise,Data Cloud,Pulsar Tech,1,49029.73,0.0654,44511.47,29013.92,15497.56,0.3482,46092.10
2024-03-14,ORD-00222,Sul,Outros,Enterprise,Data Cloud,Vértice Logística,1,47110.67,0.0587,45917.69,29618.96,16298.73,0.3550,48085.39
2024-03-09,ORD-00223,Sul,Digital,Mid-market,Enterprise Plus,Mosaico Labs,2,71629.28,0.0773,129455.44,93309.21,36146.22,0.2792,134389.76
2024-03-27,ORD-00224,Sudeste,Venda direta,Mid-market,Enterprise Pro,Cobalto Indústria,2,63433.59,0.0644,117550.11,69282.39,48267.72,0.4106,120631.92
2024-03-07,ORD-00225,Sudeste,Outros,Mid-market,Enterprise Pro,Horizonte Telecom,2,62333.55,0.0434,120085.42,69850.25,50235.17,0.4183,126847.48
2024-03-18,ORD-00226,Sudeste,Digital,Mid-market,Revenue Starter,Vértice Logística,2,17697.88,0.0745,32271.18,18245.39,14025.79,0.4346,33942.95
2024-03-10,ORD-00227,Sudeste,Venda direta,Enterprise,Enterprise Pro,Aurora Foods,1,60167.35,0.0533,59456.23,35194.35,24261.88,0.4081,61127.79
2024-03-18,ORD-00228,Sul,Digital,Mid-market,Revenue Starter,Aurora Foods,1,18121.64,0.0639,17609.77,9947.12,7662.65,0.4351,18647.31
2024-03-20,ORD-00229,Sul,Parceiros,SMB,Analytics Core,Via Norte,2,36232.98,0.1036,65184.28,45811.79,19372.49,0.2972,68456.45
2024-03-15,ORD-00230,Sul,Venda direta,Mid-market,Data Cloud,Prisma Serviços,2,46405.90,0.0529,90951.79,59255.50,31696.29,0.3485,94139.13
2024-03-15,ORD-00231,Sudeste,Venda direta,Mid-market,Enterprise Pro,Prisma Serviços,2,62808.23,0.0583,117767.14,69827.50,47939.64,0.4071,123163.29
2024-03-24,ORD-00232,Sul,Digital,Enterprise,Analytics Core,Atlas Group,1,36391.18,0.0566,35726.23,24951.95,10774.29,0.3016,36806.76
2024-03-25,ORD-00233,Sudeste,Venda direta,SMB,Enterprise Pro,Via Norte,2,60610.27,0.0560,119878.42,71635.64,48242.78,0.4024,126765.39
2024-03-07,ORD-00234,Sul,Venda direta,Enterprise,Enterprise Pro,Vértice Logística,1,63604.06,0.0490,59559.85,35195.77,24364.08,0.4091,63131.88
2024-03-16,ORD-00235,Sudeste,Venda direta,Enterprise,Analytics Core,Aurora Foods,1,33857.24,0.0688,31338.21,21467.05,9871.16,0.3150,32149.21
2024-03-11,ORD-00236,Sudeste,Parceiros,SMB,Analytics Core,Mosaico Labs,4,34457.63,0.1231,124613.52,89074.68,35538.85,0.2852,128836.57
2024-03-08,ORD-00237,Sul,Parceiros,Mid-market,Enterprise Pro,Orbe Retail,1,62866.38,0.0973,59533.42,37084.52,22448.90,0.3771,62160.48
2024-03-20,ORD-00238,Sudeste,Venda direta,SMB,Analytics Core,Aurora Foods,3,35580.50,0.0478,104091.70,71626.95,32464.74,0.3119,107811.73
2024-03-03,ORD-00239,Centro-Oeste,Digital,Mid-market,Analytics Core,Via Norte,2,36158.48,0.0773,65834.81,46058.94,19775.87,0.3004,67519.78
2024-03-21,ORD-00240,Sudeste,Parceiros,Mid-market,Analytics Core,Horizonte Telecom,2,33803.41,0.1200,58431.61,41692.32,16739.29,0.2865,60927.47
2024-03-22,ORD-00241,Nordeste,Parceiros,Enterprise,Data Cloud,Orbe Retail,1,48181.04,0.0946,43724.70,29150.37,14574.32,0.3333,45720.55
2024-03-17,ORD-00242,Sudeste,Venda direta,SMB,Enterprise Pro,Horizonte Telecom,3,62093.11,0.0454,179000.41,105478.35,73522.06,0.4107,188922.57
2024-03-14,ORD-00243,Nordeste,Parceiros,Mid-market,Data Cloud,Vértice Logística,1,49249.93,0.1032,46045.98,30981.81,15064.16,0.3272,48534.51
2024-03-06,ORD-00244,Sudeste,Venda direta,Enterprise,Enterprise Pro,Cobalto Indústria,1,62529.97,0.0572,58123.30,33629.04,24494.27,0.4214,60296.21
2024-03-09,ORD-00245,Sudeste,Venda direta,SMB,Data Cloud,Mosaico Labs,2,49325.27,0.0584,91462.80,57922.50,33540.30,0.3667,95175.34
2024-03-15,ORD-00246,Sudeste,Parceiros,Enterprise,Revenue Starter,Vértice Logística,1,18036.80,0.1188,15953.34,9447.30,6506.05,0.4078,16806.86
2024-03-08,ORD-00247,Nordeste,Parceiros,Mid-market,Enterprise Pro,Via Norte,3,63959.52,0.0934,172196.99,105992.17,66204.82,0.3845,178818.36
2024-03-03,ORD-00248,Sudeste,Venda direta,Enterprise,Analytics Core,Lumina Saúde,1,34657.30,0.0582,32372.42,22722.54,9649.88,0.2981,33552.88
2024-03-16,ORD-00249,Nordeste,Parceiros,Enterprise,Data Cloud,Vértice Logística,1,46180.85,0.0923,43473.17,28978.48,14494.69,0.3334,44921.47
2024-03-15,ORD-00250,Nordeste,Parceiros,SMB,Enterprise Pro,Prisma Serviços,4,62128.09,0.1132,227464.66,141491.70,85972.95,0.3780,235120.29
2024-03-13,ORD-00251,Sudeste,Parceiros,Mid-market,Data Cloud,Horizonte Telecom,2,48568.31,0.1056,86782.25,57835.70,28946.54,0.3336,91826.06
2024-03-19,ORD-00252,Sudeste,Venda direta,Mid-market,Analytics Core,Nexo Energia,1,33833.29,0.0426,33812.58,23533.93,10278.65,0.3040,35771.41
2024-03-02,ORD-00253,Sul,Parceiros,Enterprise,Analytics Core,Pulsar Tech,1,36294.43,0.0920,34435.43,24251.94,10183.49,0.2957,35926.21
2024-03-13,ORD-00254,Centro-Oeste,Parceiros,Enterprise,Data Cloud,Prisma Serviços,1,48107.25,0.0916,45073.73,30523.67,14550.07,0.3228,46853.32
2024-03-24,ORD-00255,Sul,Venda direta,Mid-market,Data Cloud,Aurora Foods,1,47480.83,0.0421,44997.30,28701.90,16295.40,0.3621,47686.15
2024-03-24,ORD-00256,Sudeste,Digital,Enterprise,Enterprise Pro,Atlas Group,1,59775.06,0.0831,54037.66,31828.20,22209.45,0.4110,55736.34
2024-03-08,ORD-00257,Sudeste,Digital,Mid-market,Revenue Starter,Mosaico Labs,2,17962.87,0.0789,32337.20,18414.28,13922.92,0.4306,33695.16
2024-03-06,ORD-00258,Nordeste,Outros,Mid-market,Data Cloud,Atlas Group,1,48544.55,0.0587,45164.17,28352.87,16811.30,0.3722,46661.14
2024-03-23,ORD-00259,Centro-Oeste,Venda direta,Enterprise,Analytics Core,Aurora Foods,1,34545.82,0.0389,33640.67,23202.95,10437.73,0.3103,34940.44
2024-03-14,ORD-00260,Centro-Oeste,Parceiros,Mid-market,Analytics Core,Aurora Foods,2,35633.90,0.1078,62260.86,44455.81,17805.06,0.2860,65803.45
2024-03-23,ORD-00261,Sul,Venda direta,Mid-market,Analytics Core,Vértice Logística,2,35418.31,0.0392,66909.29,45824.36,21084.93,0.3151,70673.28
2024-03-25,ORD-00262,Sudeste,Digital,SMB,Data Cloud,Prisma Serviços,3,46996.10,0.0517,136722.37,87244.63,49477.74,0.3619,140570.46
2024-03-03,ORD-00263,Sudeste,Venda direta,Enterprise,Enterprise Plus,Atlas Group,1,70813.15,0.0509,67841.18,48657.77,19183.41,0.2828,70518.09
2024-03-01,ORD-00264,Centro-Oeste,Venda direta,Enterprise,Enterprise Pro,Mosaico Labs,1,60215.35,0.0522,59161.41,34222.33,24939.08,0.4215,61558.66
2024-03-13,ORD-00265,Sudeste,Venda direta,Mid-market,Enterprise Pro,Mosaico Labs,2,61217.42,0.0642,115994.68,69536.48,46458.20,0.4005,119601.77
2024-03-09,ORD-00266,Sudeste,Venda direta,SMB,Analytics Core,Cobalto Indústria,2,35802.23,0.0439,66466.25,46091.45,20374.80,0.3065,68374.15
2024-03-19,ORD-00267,Sudeste,Venda direta,SMB,Revenue Starter,Prisma Serviços,3,18218.51,0.0352,53315.80,30499.35,22816.44,0.4279,55665.38
2024-03-16,ORD-00268,Sudeste,Parceiros,Enterprise,Data Cloud,Aurora Foods,1,49191.72,0.1199,44109.36,28990.54,15118.82,0.3428,46069.45
2024-03-27,ORD-00269,Sudeste,Venda direta,Enterprise,Enterprise Pro,Aurora Foods,1,60543.04,0.0631,57791.56,34777.90,23013.66,0.3982,61176.43
2024-03-02,ORD-00270,Centro-Oeste,Venda direta,Enterprise,Data Cloud,Pulsar Tech,1,46595.52,0.0610,44777.36,28875.06,15902.30,0.3551,46540.57
2024-03-20,ORD-00271,Nordeste,Venda direta,Enterprise,Enterprise Plus,Aurora Foods,1,73643.41,0.0399,73464.31,52104.56,21359.76,0.2908,76762.28
2024-03-17,ORD-00272,Sul,Parceiros,Enterprise,Analytics Core,Orbe Retail,1,34289.19,0.1238,29398.05,20742.38,8655.67,0.2944,30337.76
2024-03-25,ORD-00273,Sudeste,Outros,Mid-market,Enterprise Pro,Via Norte,1,60780.12,0.0666,58375.14,34307.36,24067.79,0.4123,60786.96
2024-03-17,ORD-00274,Sudeste,Parceiros,Enterprise,Data Cloud,Orbe Retail,1,49591.38,0.0997,43323.47,28380.58,14942.89,0.3449,44656.93
2024-03-12,ORD-00275,Sul,Digital,Enterprise,Enterprise Pro,Prisma Serviços,1,59660.31,0.0521,59050.34,34750.26,24300.08,0.4115,62190.38
2024-03-03,ORD-00276,Sul,Parceiros,Enterprise,Data Cloud,Horizonte Telecom,1,47360.42,0.1020,41425.56,27482.70,13942.86,0.3366,43021.07
2024-03-06,ORD-00277,Sul,Outros,Mid-market,Analytics Core,Cobalto Indústria,2,34203.09,0.0485,67594.69,46873.08,20721.60,0.3066,70587.31
2024-03-13,ORD-00278,Sudeste,Venda direta,Enterprise,Analytics Core,Atlas Group,1,35475.67,0.0608,34886.59,24353.80,10532.79,0.3019,36564.34
2024-03-11,ORD-00279,Sul,Parceiros,Enterprise,Analytics Core,Aurora Foods,1,35201.47,0.1077,31258.34,22129.93,9128.41,0.2920,32138.22
2024-03-25,ORD-00280,Nordeste,Parceiros,Enterprise,Enterprise Pro,Nexo Energia,1,64165.91,0.1029,56852.69,34414.29,22438.40,0.3947,59426.37
2024-03-03,ORD-00281,Sudeste,Venda direta,SMB,Enterprise Plus,Via Norte,3,70840.05,0.0382,211557.76,152641.27,58916.49,0.2785,222738.26
2024-03-13,ORD-00282,Nordeste,Venda direta,Mid-market,Enterprise Plus,Nexo Energia,1,72839.86,0.0383,70058.53,50169.45,19889.08,0.2839,74030.87
2024-03-10,ORD-00283,Sul,Parceiros,Enterprise,Enterprise Plus,Nexo Energia,1,71526.14,0.0948,64764.16,46946.04,17818.12,0.2751,68551.37
2024-03-05,ORD-00284,Sudeste,Parceiros,Mid-market,Enterprise Pro,Pulsar Tech,1,63210.55,0.1042,55527.82,34258.22,21269.59,0.3830,57369.05
2024-03-11,ORD-00285,Nordeste,Venda direta,Mid-market,Enterprise Plus,Horizonte Telecom,1,69284.92,0.0538,63642.47,45402.73,18239.74,0.2866,66016.48
2024-03-09,ORD-00286,Sudeste,Parceiros,Enterprise,Enterprise Pro,Pulsar Tech,1,63657.56,0.1127,55639.57,33537.78,22101.80,0.3972,57355.12
2024-03-14,ORD-00287,Sudeste,Parceiros,Mid-market,Enterprise Plus,Aurora Foods,1,69075.83,0.0967,62058.95,45718.70,16340.25,0.2633,65242.10
2024-03-25,ORD-00288,Sudeste,Parceiros,Enterprise,Enterprise Pro,Lumina Saúde,1,61105.90,0.1042,53565.89,33051.04,20514.86,0.3830,56239.25
2024-03-15,ORD-00289,Sul,Parceiros,Mid-market,Analytics Core,Vértice Logística,2,34807.88,0.1019,64899.23,45964.19,18935.04,0.2918,68632.95
2024-03-04,ORD-00290,Sul,Venda direta,Mid-market,Revenue Starter,Nexo Energia,1,18065.53,0.0575,17712.80,9872.53,7840.27,0.4426,18702.38
2024-03-14,ORD-00291,Sul,Digital,Enterprise,Enterprise Plus,Horizonte Telecom,1,69407.49,0.0705,63676.29,45898.72,17777.57,0.2792,66554.60
2024-03-15,ORD-00292,Centro-Oeste,Outros,Mid-market,Enterprise Plus,Mosaico Labs,2,71692.75,0.0630,130842.42,92148.41,38694.01,0.2957,137333.51
2024-03-10,ORD-00293,Sul,Digital,Mid-market,Analytics Core,Nexo Energia,2,35626.56,0.0723,67639.81,46135.56,21504.25,0.3179,71620.86
2024-03-27,ORD-00294,Sul,Outros,Enterprise,Revenue Starter,Pulsar Tech,1,17993.14,0.0495,17603.01,9778.64,7824.38,0.4445,18120.76
2024-03-21,ORD-00295,Sul,Outros,Enterprise,Analytics Core,Via Norte,1,34628.20,0.0559,32998.74,22813.64,10185.10,0.3087,34611.11
2024-03-01,ORD-00296,Sul,Venda direta,Mid-market,Enterprise Plus,Horizonte Telecom,3,71122.86,0.0461,198719.93,141124.68,57595.25,0.2898,210121.85
2024-03-04,ORD-00297,Sudeste,Venda direta,Enterprise,Data Cloud,Via Norte,1,49780.44,0.0581,46365.38,29809.22,16556.16,0.3571,48876.78
2024-03-23,ORD-00298,Sul,Outros,Mid-market,Data Cloud,Nexo Energia,2,49103.54,0.0487,92515.13,59517.25,32997.88,0.3567,96477.46
2024-03-23,ORD-00299,Sudeste,Parceiros,Enterprise,Enterprise Plus,Vértice Logística,1,68280.85,0.1133,61159.98,44580.24,16579.74,0.2711,64387.39
2024-03-13,ORD-00300,Sul,Venda direta,Mid-market,Enterprise Pro,Vértice Logística,1,60138.97,0.0536,56225.50,33252.88,22972.62,0.4086,59017.04
2024-03-11,ORD-00301,Sul,Venda direta,SMB,Data Cloud,Vértice Logística,3,48690.43,0.0464,135893.35,85646.03,50247.32,0.3698,141653.93
2024-03-14,ORD-00302,Centro-Oeste,Parceiros,Enterprise,Data Cloud,Prisma Serviços,1,47233.34,0.1020,42964.83,28171.56,14793.27,0.3443,44735.35
2024-03-05,ORD-00303,Sul,Parceiros,Enterprise,Enterprise Plus,Pulsar Tech,1,69784.78,0.1159,63362.17,46636.68,16725.48,0.2640,66206.43
2024-03-06,ORD-00304,Sul,Parceiros,Enterprise,Data Cloud,Atlas Group,1,49309.09,0.1123,45122.03,29969.85,15152.18,0.3358,46345.87
2024-03-09,ORD-00305,Nordeste,Digital,Enterprise,Enterprise Plus,Nexo Energia,1,70780.76,0.0636,66607.08,47383.94,19223.14,0.2886,69291.22
2024-03-01,ORD-00306,Sudeste,Venda direta,Enterprise,Analytics Core,Cobalto Indústria,1,36282.40,0.0552,34808.78,24034.84,10773.94,0.3095,36535.46
2024-03-23,ORD-00307,Sul,Digital,Mid-market,Enterprise Pro,Vértice Logística,2,63465.38,0.0679,119316.25,71081.66,48234.59,0.4043,122953.61
2024-04-10,ORD-00308,Centro-Oeste,Venda direta,Enterprise,Revenue Starter,Horizonte Telecom,1,18166.28,0.0628,17388.58,9626.44,7762.15,0.4464,18402.14
2024-04-09,ORD-00309,Nordeste,Parceiros,Enterprise,Enterprise Pro,Orbe Retail,1,63092.77,0.0992,59549.83,37271.42,22278.41,0.3741,62518.62
2024-04-17,ORD-00310,Nordeste,Digital,Enterprise,Enterprise Pro,Orbe Retail,1,60372.76,0.0705,57906.96,34024.46,23882.49,0.4124,60002.89
2024-04-13,ORD-00311,Sudeste,Parceiros,Mid-market,Enterprise Pro,Nexo Energia,3,63532.23,0.0923,168279.35,102458.85,65820.50,0.3911,174178.63
2024-04-08,ORD-00312,Nordeste,Outros,Enterprise,Revenue Starter,Horizonte Telecom,1,17806.19,0.0574,16361.15,9130.62,7230.53,0.4419,17201.19
2024-04-06,ORD-00313,Sul,Parceiros,Enterprise,Revenue Starter,Cobalto Indústria,1,18051.39,0.1242,15464.36,9076.32,6388.04,0.4131,16343.80
2024-04-25,ORD-00314,Sul,Outros,Enterprise,Revenue Starter,Prisma Serviços,1,17368.09,0.0675,16421.50,9106.03,7315.47,0.4455,17234.13
2024-04-26,ORD-00315,Sudeste,Venda direta,SMB,Enterprise Plus,Orbe Retail,4,72241.83,0.0481,282229.04,203517.47,78711.58,0.2789,294605.44
2024-04-12,ORD-00316,Sudeste,Venda direta,Enterprise,Enterprise Pro,Pulsar Tech,1,60749.39,0.0448,57054.33,33647.54,23406.79,0.4103,59981.56
2024-04-16,ORD-00317,Sul,Parceiros,Mid-market,Enterprise Pro,Pulsar Tech,2,63647.14,0.1136,111706.57,69067.44,42639.13,0.3817,117832.90
2024-04-20,ORD-00318,Sul,Outros,Enterprise,Enterprise Pro,Mosaico Labs,2,62282.77,0.0488,121757.45,71720.28,50037.17,0.4110,128487.20
2024-04-27,ORD-00319,Nordeste,Venda direta,Enterprise,Data Cloud,Aurora Foods,1,47185.07,0.0566,46606.20,29548.01,17058.19,0.3660,47955.59
2024-04-14,ORD-00320,Sudeste,Outros,SMB,Analytics Core,Lumina Saúde,4,33836.84,0.0475,127144.65,88191.29,38953.37,0.3064,132541.66
2024-04-09,ORD-00321,Sul,Digital,Mid-market,Enterprise Plus,Cobalto Indústria,1,70198.93,0.0596,68836.99,48128.02,20708.96,0.3008,70579.28
2024-04-21,ORD-00322,Sudeste,Parceiros,Enterprise,Enterprise Plus,Lumina Saúde,1,71686.31,0.1245,65450.40,48768.16,16682.24,0.2549,68157.63
2024-04-03,ORD-00323,Sul,Parceiros,Enterprise,Revenue Starter,Nexo Energia,1,18707.31,0.1191,16794.41,9907.17,6887.23,0.4101,17528.02
